"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0008017",2.1799912660373e-07,8.8575719649562,2.49079343823234,13,30,"microtubule binding"
"2","GO:0008092",5.56801829479395e-07,5.14994697773065,4.8985604285236,18,59,"cytoskeletal protein binding"
"3","GO:0003774",4.51066043399351e-06,5.59092248747421,3.57013726146635,14,43,"motor activity"
"4","GO:0015631",1.86727269970587e-05,5.16947909024211,3.48711081352528,13,42,"tubulin binding"
"5","GO:0008236",4.22528309103487e-05,5.10734463276836,3.23803146970204,12,39,"serine-type peptidase activity"
"6","GO:0017171",4.22528309103487e-05,5.10734463276836,3.23803146970204,12,39,"serine hydrolase activity"
"7","GO:0016825",4.22528309103487e-05,5.10734463276836,3.23803146970204,12,39,"hydrolase activity, acting on acid phosphorus-nitrogen bonds"
"8","GO:0003777",7.15693507579552e-05,5.25052742616034,2.90592567793773,11,35,"microtubule motor activity"
"9","GO:0005515",0.000181183379608526,1.69792816342337,58.8657515902243,83,709,"protein binding"
"10","GO:0004252",0.000216332687551688,4.9616368286445,2.73987278205557,10,33,"serine-type endopeptidase activity"
"11","GO:0004550",0.000217150088163576,44.8852459016393,0.41513223970539,4,5,"nucleoside diphosphate kinase activity"
"12","GO:0016301",0.000259943484717852,2.24799674834514,15.6089722129227,30,188,"kinase activity"
"13","GO:0004672",0.000301083051197368,2.46710526315789,11.4576498158688,24,138,"protein kinase activity"
"14","GO:0022803",0.000369314183151467,5.11945606694561,2.40776699029126,9,29,"passive transmembrane transporter activity"
"15","GO:0015267",0.000369314183151467,5.11945606694561,2.40776699029126,9,29,"channel activity"
"16","GO:0015318",0.00061982663028218,3.02913937203524,5.97790425175762,15,72,"inorganic molecular entity transmembrane transporter activity"
"17","GO:0051020",0.000694099366382886,3.52020860495437,4.23434884499498,12,51,"GTPase binding"
"18","GO:0046873",0.00105368394112152,5.65352697095436,1.74355540676264,7,21,"metal ion transmembrane transporter activity"
"19","GO:0060089",0.0011539543195862,9.37242798353909,0.913290927351858,5,11,"molecular transducer activity"
"20","GO:0038023",0.0011539543195862,9.37242798353909,0.913290927351858,5,11,"signaling receptor activity"
"21","GO:0004888",0.0011539543195862,9.37242798353909,0.913290927351858,5,11,"transmembrane signaling receptor activity"
"22","GO:0004930",0.0011539543195862,9.37242798353909,0.913290927351858,5,11,"G protein-coupled receptor activity"
"23","GO:0016810",0.00117593021034906,3.79411764705882,3.32105791764312,10,40,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
"24","GO:0004112",0.00132836449857562,14.9508196721311,0.581185135587546,4,7,"cyclic-nucleotide phosphodiesterase activity"
"25","GO:0004114",0.00132836449857562,14.9508196721311,0.581185135587546,4,7,"3',5'-cyclic-nucleotide phosphodiesterase activity"
"26","GO:0016773",0.00288309330194375,2.03493222106361,13.3672581185136,24,161,"phosphotransferase activity, alcohol group as acceptor"
"27","GO:0015075",0.00311189703430942,2.41651542649728,7.63843321057918,16,92,"ion transmembrane transporter activity"
"28","GO:0005085",0.00373629294275338,3.40041841004184,3.23803146970204,9,39,"guanyl-nucleotide exchange factor activity"
"29","GO:0003779",0.0040611584074914,6.24142661179698,1.16237027117509,5,14,"actin binding"
"30","GO:0005216",0.00415642295351941,4.15811312513649,2.15868764646803,7,26,"ion channel activity"
"31","GO:0004100",0.00418226677192909,8.96393442622951,0.747238031469702,4,9,"chitin synthase activity"
"32","GO:0019899",0.00474371764907424,2.67996011964108,5.23066622028791,12,63,"enzyme binding"
"33","GO:0005267",0.00498571593109241,16.7571428571429,0.41513223970539,3,5,"potassium channel activity"
"34","GO:0005249",0.00498571593109241,16.7571428571429,0.41513223970539,3,5,"voltage-gated potassium channel activity"
"35","GO:0022843",0.00498571593109241,16.7571428571429,0.41513223970539,3,5,"voltage-gated cation channel activity"
"36","GO:0031683",0.00498571593109241,16.7571428571429,0.41513223970539,3,5,"G-protein beta/gamma-subunit complex binding"
