"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0023052",2.34206601331689e-12,5.33172460598748,10.3328865058088,36,125,"signaling"
"2","GO:0007165",2.34206601331689e-12,5.33172460598748,10.3328865058088,36,125,"signal transduction"
"3","GO:0007154",2.34206601331689e-12,5.33172460598748,10.3328865058088,36,125,"cell communication"
"4","GO:0007017",3.63695226004224e-09,5.80650037792895,5.95174262734584,23,72,"microtubule-based process"
"5","GO:0003341",2.37342036777697e-08,Inf,0.57864164432529,7,7,"cilium movement"
"6","GO:0006928",5.87766729526679e-08,5.91071980228607,4.79445933869526,19,58,"movement of cell or subcellular component"
"7","GO:0007018",1.1792631728484e-07,6.39081101190476,4.05049151027703,17,49,"microtubule-based movement"
"8","GO:0050794",2.05086528184015e-07,2.79127358490566,21.2444146559428,45,257,"regulation of cellular process"
"9","GO:0065007",6.7941847988278e-07,2.55184691987031,25.0469168900804,49,303,"biological regulation"
"10","GO:0050789",9.38560508400265e-07,2.58498780374842,23.0630026809651,46,279,"regulation of biological process"
"11","GO:0001578",1.92923275704776e-06,68.7821229050279,0.57864164432529,6,7,"microtubule bundle formation"
"12","GO:0035082",1.92923275704776e-06,68.7821229050279,0.57864164432529,6,7,"axoneme assembly"
"13","GO:0035556",2.80702537725252e-06,4.09655880842322,6.53038427167114,20,79,"intracellular signal transduction"
"14","GO:0060271",3.76810507753637e-06,11.6136363636364,1.48793565683646,9,18,"cilium assembly"
"15","GO:0030031",3.76810507753637e-06,11.6136363636364,1.48793565683646,9,18,"cell projection assembly"
"16","GO:0120031",3.76810507753637e-06,11.6136363636364,1.48793565683646,9,18,"plasma membrane bounded cell projection assembly"
"17","GO:0007186",1.35894502256367e-05,11.5536723163842,1.32260947274352,8,16,"G protein-coupled receptor signaling pathway"
"18","GO:0051716",2.54657416885871e-05,2.43961545438056,18.2685433422699,36,221,"cellular response to stimulus"
"19","GO:0030030",2.874489277226e-05,8.02447552447553,1.81858802502234,9,22,"cell projection organization"
"20","GO:0044782",2.874489277226e-05,8.02447552447553,1.81858802502234,9,22,"cilium organization"
"21","GO:0120036",2.874489277226e-05,8.02447552447553,1.81858802502234,9,22,"plasma membrane bounded cell projection organization"
"22","GO:0050896",4.68665010576193e-05,2.35538845356478,18.7645218945487,36,227,"response to stimulus"
"23","GO:0016310",6.30603151846596e-05,2.59544489480795,13.2260947274352,28,160,"phosphorylation"
"24","GO:0006468",0.000105538271369684,2.71109305160504,10.8288650580876,24,131,"protein phosphorylation"
"25","GO:0070286",0.000211886598379846,45.3480662983425,0.41331546023235,4,5,"axonemal dynein complex assembly"
"26","GO:0070925",0.000257289322092559,5.47428229665072,2.31456657730116,9,28,"organelle assembly"
"27","GO:0006811",0.000534814091833268,2.76600046659927,7.85299374441466,18,95,"ion transport"
"28","GO:0060294",0.000556471306564892,Inf,0.24798927613941,3,3,"cilium movement involved in cell motility"
"29","GO:0007264",0.000780364016339072,4.51333992094862,2.64521894548704,9,32,"small GTPase mediated signal transduction"
"30","GO:0009190",0.00129784932404929,15.1012891344383,0.57864164432529,4,7,"cyclic nucleotide biosynthetic process"
"31","GO:0009187",0.00129784932404929,15.1012891344383,0.57864164432529,4,7,"cyclic nucleotide metabolic process"
"32","GO:0048870",0.00179184348075029,8.11904761904762,0.991957104557641,5,12,"cell motility"
"33","GO:0040011",0.00179184348075029,8.11904761904762,0.991957104557641,5,12,"locomotion"
"34","GO:0051674",0.00179184348075029,8.11904761904762,0.991957104557641,5,12,"localization of cell"
"35","GO:0000226",0.00235148655998598,5.70111731843575,1.48793565683646,6,18,"microtubule cytoskeleton organization"
"36","GO:0007010",0.0024057228810531,3.69825487012987,3.05853440571939,9,37,"cytoskeleton organization"
"37","GO:0030001",0.00313320373556768,4.4460049937578,2.06657730116175,7,25,"metal ion transport"
"38","GO:0015693",0.0067992887512519,Inf,0.16532618409294,2,2,"magnesium ion transport"
"39","GO:0015696",0.0067992887512519,Inf,0.16532618409294,2,2,"ammonium transport"
"40","GO:0032879",0.0067992887512519,Inf,0.16532618409294,2,2,"regulation of localization"
"41","GO:0070838",0.00921948726305191,11.2637362637363,0.49597855227882,3,6,"divalent metal ion transport"
"42","GO:0072511",0.00921948726305191,11.2637362637363,0.49597855227882,3,6,"divalent inorganic cation transport"
"43","GO:0001539",0.00939013231764605,6.45935280189424,0.909294012511171,4,11,"cilium or flagellum-dependent cell motility"
"44","GO:0060285",0.00939013231764605,6.45935280189424,0.909294012511171,4,11,"cilium-dependent cell motility"
"45","GO:0006812",0.0138725698840546,2.38559965300369,5.29043789097408,11,64,"cation transport"
"46","GO:0006183",0.0192849236406259,22.4262295081967,0.24798927613941,2,3,"GTP biosynthetic process"
"47","GO:0006228",0.0192849236406259,22.4262295081967,0.24798927613941,2,3,"UTP biosynthetic process"
"48","GO:0019932",0.0192849236406259,22.4262295081967,0.24798927613941,2,3,"second-messenger-mediated signaling"
"49","GO:0046051",0.0192849236406259,22.4262295081967,0.24798927613941,2,3,"UTP metabolic process"
"50","GO:0046039",0.0192849236406259,22.4262295081967,0.24798927613941,2,3,"GTP metabolic process"
"51","GO:0019722",0.0192849236406259,22.4262295081967,0.24798927613941,2,3,"calcium-mediated signaling"
"52","GO:0006813",0.0227998945357114,6.75164835164835,0.66130473637176,3,8,"potassium ion transport"
"53","GO:0015672",0.0287736567665791,2.65187265917603,3.05853440571939,7,37,"monovalent inorganic cation transport"
"54","GO:0006796",0.0310239626371058,1.49970346940793,24.964253798034,34,302,"phosphate-containing compound metabolic process"
"55","GO:0005975",0.0313444459890084,1.99447097260618,6.69571045576408,12,81,"carbohydrate metabolic process"
"56","GO:0051056",0.0321541774774744,5.62362637362637,0.743967828418231,3,9,"regulation of small GTPase mediated signal transduction"
"57","GO:0006793",0.0353548956725611,1.48060897827521,25.2122430741734,34,305,"phosphorus metabolic process"
"58","GO:1901068",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"guanosine-containing compound metabolic process"
"59","GO:1901070",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"guanosine-containing compound biosynthetic process"
"60","GO:0006241",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"CTP biosynthetic process"
"61","GO:0046036",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"CTP metabolic process"
"62","GO:0009147",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"pyrimidine nucleoside triphosphate metabolic process"
"63","GO:0009148",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"pyrimidine nucleoside triphosphate biosynthetic process"
"64","GO:0009208",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"pyrimidine ribonucleoside triphosphate metabolic process"
"65","GO:0009209",0.0364799053808913,11.207650273224,0.33065236818588,2,4,"pyrimidine ribonucleoside triphosphate biosynthetic process"
